cve_id,model,total_tests,successful_tests,accuracy
CVE-2019-17177,meta-llama-llama-3-70b-instruct,5,4,0.8
CVE-2019-17177,mistralai-codestral-2508,5,2,0.4
CVE-2019-17177,moonshotai-kimi-k2:free,5,1,0.2
CVE-2019-17177,nousresearch-deephermes-3-mistral-24b-preview,5,4,0.8
CVE-2019-17177,openai-gpt-oss-20b:free,5,2,0.4
CVE-2019-17266,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17266,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17266,mistralai-codestral-2508,1,0,0.0
CVE-2019-17266,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-17266,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17266,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17340,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17340,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17340,mistralai-codestral-2508,1,1,1.0
CVE-2019-17340,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17340,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17340,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17341,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17341,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17341,mistralai-codestral-2508,1,1,1.0
CVE-2019-17341,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17341,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17341,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17343,anthropic-claude-3.5-sonnet,4,3,0.75
CVE-2019-17343,meta-llama-llama-3-70b-instruct,4,2,0.5
CVE-2019-17343,mistralai-codestral-2508,4,2,0.5
CVE-2019-17343,moonshotai-kimi-k2:free,4,3,0.75
CVE-2019-17343,nousresearch-deephermes-3-mistral-24b-preview,4,1,0.25
CVE-2019-17343,openai-gpt-oss-20b:free,4,1,0.25
CVE-2019-17345,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17345,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17345,mistralai-codestral-2508,1,1,1.0
CVE-2019-17345,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17345,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17345,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17346,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17346,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17346,mistralai-codestral-2508,1,0,0.0
CVE-2019-17346,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17346,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17346,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17347,anthropic-claude-3.5-sonnet,20,9,0.45
CVE-2019-17347,meta-llama-llama-3-70b-instruct,20,11,0.55
CVE-2019-17347,mistralai-codestral-2508,20,17,0.85
CVE-2019-17347,moonshotai-kimi-k2:free,20,5,0.25
CVE-2019-17347,nousresearch-deephermes-3-mistral-24b-preview,20,11,0.55
CVE-2019-17347,openai-gpt-oss-20b:free,20,11,0.55
CVE-2019-17348,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17348,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17348,mistralai-codestral-2508,1,1,1.0
CVE-2019-17348,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17348,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17348,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17351,anthropic-claude-3.5-sonnet,3,2,0.6666666666666666
CVE-2019-17351,meta-llama-llama-3-70b-instruct,3,2,0.6666666666666666
CVE-2019-17351,mistralai-codestral-2508,3,1,0.3333333333333333
CVE-2019-17351,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-17351,nousresearch-deephermes-3-mistral-24b-preview,3,1,0.3333333333333333
CVE-2019-17351,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-17362,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17362,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17362,mistralai-codestral-2508,1,1,1.0
CVE-2019-17362,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17362,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17362,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17389,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17389,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17389,mistralai-codestral-2508,1,1,1.0
CVE-2019-17389,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17389,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17389,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17402,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17402,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17402,mistralai-codestral-2508,1,1,1.0
CVE-2019-17402,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17402,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17402,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17420,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-17420,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-17420,mistralai-codestral-2508,2,1,0.5
CVE-2019-17420,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-17420,nousresearch-deephermes-3-mistral-24b-preview,2,0,0.0
CVE-2019-17420,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-17451,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17451,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17451,mistralai-codestral-2508,1,1,1.0
CVE-2019-17451,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17451,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17451,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17452,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17452,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17452,mistralai-codestral-2508,1,1,1.0
CVE-2019-17452,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-17452,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17452,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17498,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17498,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17498,mistralai-codestral-2508,1,0,0.0
CVE-2019-17498,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17498,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17498,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-17533,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17533,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17533,mistralai-codestral-2508,1,1,1.0
CVE-2019-17533,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17533,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17533,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17534,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17534,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17534,mistralai-codestral-2508,1,0,0.0
CVE-2019-17534,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17534,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17534,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-17539,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17539,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17539,mistralai-codestral-2508,1,1,1.0
CVE-2019-17539,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-17539,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17539,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-17541,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-17541,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-17541,mistralai-codestral-2508,2,0,0.0
CVE-2019-17541,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-17541,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-17541,openai-gpt-oss-20b:free,2,1,0.5
CVE-2019-17542,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-17542,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17542,mistralai-codestral-2508,1,1,1.0
CVE-2019-17542,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-17542,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17542,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17544,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-17544,meta-llama-llama-3-70b-instruct,3,3,1.0
CVE-2019-17544,mistralai-codestral-2508,3,2,0.6666666666666666
CVE-2019-17544,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-17544,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-17544,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-17545,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17545,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-17545,mistralai-codestral-2508,1,0,0.0
CVE-2019-17545,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-17545,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-17545,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-17546,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-17546,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-17546,mistralai-codestral-2508,2,2,1.0
CVE-2019-17546,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-17546,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2019-17546,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-17547,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-17547,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-17547,mistralai-codestral-2508,1,0,0.0
CVE-2019-17547,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-17547,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-17547,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-18197,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-18197,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-18197,mistralai-codestral-2508,1,0,0.0
CVE-2019-18197,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-18197,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-18197,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-18198,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-18198,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-18198,mistralai-codestral-2508,1,0,0.0
CVE-2019-18198,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-18198,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-18198,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-18217,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-18217,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-18217,mistralai-codestral-2508,2,2,1.0
CVE-2019-18217,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-18217,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-18217,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-18218,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-18218,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-18218,mistralai-codestral-2508,1,0,0.0
CVE-2019-18218,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-18218,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-18218,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-18224,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-18224,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-18224,mistralai-codestral-2508,1,1,1.0
CVE-2019-18224,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-18224,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-18224,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-18408,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-18408,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-18408,mistralai-codestral-2508,1,1,1.0
CVE-2019-18408,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-18408,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-18408,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-18420,anthropic-claude-3.5-sonnet,4,1,0.25
CVE-2019-18420,meta-llama-llama-3-70b-instruct,4,2,0.5
CVE-2019-18420,mistralai-codestral-2508,4,2,0.5
CVE-2019-18420,moonshotai-kimi-k2:free,4,1,0.25
CVE-2019-18420,nousresearch-deephermes-3-mistral-24b-preview,4,4,1.0
CVE-2019-18420,openai-gpt-oss-20b:free,4,1,0.25
CVE-2019-18423,anthropic-claude-3.5-sonnet,6,3,0.5
CVE-2019-18423,meta-llama-llama-3-70b-instruct,6,2,0.3333333333333333
CVE-2019-18423,mistralai-codestral-2508,6,4,0.6666666666666666
CVE-2019-18423,moonshotai-kimi-k2:free,6,3,0.5
CVE-2019-18423,nousresearch-deephermes-3-mistral-24b-preview,6,4,0.6666666666666666
CVE-2019-18423,openai-gpt-oss-20b:free,6,4,0.6666666666666666
CVE-2019-18424,anthropic-claude-3.5-sonnet,16,11,0.6875
CVE-2019-18424,meta-llama-llama-3-70b-instruct,16,11,0.6875
CVE-2019-18424,mistralai-codestral-2508,16,10,0.625
CVE-2019-18424,moonshotai-kimi-k2:free,16,12,0.75
CVE-2019-18424,nousresearch-deephermes-3-mistral-24b-preview,16,9,0.5625
CVE-2019-18424,openai-gpt-oss-20b:free,16,15,0.9375
CVE-2019-18425,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-18425,meta-llama-llama-3-70b-instruct,3,2,0.6666666666666666
CVE-2019-18425,mistralai-codestral-2508,3,3,1.0
CVE-2019-18425,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-18425,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-18425,openai-gpt-oss-20b:free,3,2,0.6666666666666666
CVE-2019-18635,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-18635,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-18635,mistralai-codestral-2508,1,1,1.0
CVE-2019-18635,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-18635,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-18635,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-3552,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-3552,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-3552,google-gemini-2.5-pro,1,1,1.0
CVE-2019-3552,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-3552,mistralai-codestral-2508,1,0,0.0
CVE-2019-3552,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-3552,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-3552,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-3560,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-3560,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-3560,google-gemini-2.5-pro,1,1,1.0
CVE-2019-3560,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-3560,mistralai-codestral-2508,1,0,0.0
CVE-2019-3560,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-3560,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-3560,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-3561,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-3561,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-3561,google-gemini-2.5-pro,1,1,1.0
CVE-2019-3561,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-3561,mistralai-codestral-2508,1,0,0.0
CVE-2019-3561,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-3561,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-3561,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-3563,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-3563,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-3563,google-gemini-2.5-pro,1,1,1.0
CVE-2019-3563,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-3563,mistralai-codestral-2508,1,0,0.0
CVE-2019-3563,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-3563,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-3563,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-3565,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-3565,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-3565,google-gemini-2.5-pro,1,1,1.0
CVE-2019-3565,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-3565,mistralai-codestral-2508,1,1,1.0
CVE-2019-3565,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-3565,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-3565,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-3569,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-3569,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-3569,google-gemini-2.5-pro,1,0,0.0
CVE-2019-3569,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-3569,mistralai-codestral-2508,1,0,0.0
CVE-2019-3569,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-3569,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-3569,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-8460,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-8460,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-8460,google-gemini-2.5-pro,1,1,1.0
CVE-2019-8460,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-8460,mistralai-codestral-2508,1,1,1.0
CVE-2019-8460,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-8460,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-8460,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-9278,anthropic-claude-3.5-sonnet,3,2,0.6666666666666666
CVE-2019-9278,meta-llama-llama-3-70b-instruct,3,3,1.0
CVE-2019-9278,mistralai-codestral-2508,3,1,0.3333333333333333
CVE-2019-9278,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-9278,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-9278,openai-gpt-oss-20b:free,3,3,1.0
CVE-2021-23520,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2021-23520,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2021-23520,mistralai-codestral-2508,2,2,1.0
CVE-2021-23520,moonshotai-kimi-k2:free,2,2,1.0
CVE-2021-23520,nousresearch-deephermes-3-mistral-24b-preview,2,0,0.0
CVE-2021-23520,openai-gpt-oss-20b:free,2,2,1.0
CVE-2021-4034,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2021-4034,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2021-4034,mistralai-codestral-2508,2,0,0.0
CVE-2021-4034,moonshotai-kimi-k2:free,2,2,1.0
CVE-2021-4034,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2021-4034,openai-gpt-oss-20b:free,2,0,0.0
CVE-2021-40607,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-40607,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2021-40607,google-gemini-2.5-pro,1,1,1.0
CVE-2021-40607,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-40607,mistralai-codestral-2508,1,1,1.0
CVE-2021-40607,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-40607,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-40607,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-40608,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2021-40608,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2021-40608,google-gemini-2.5-pro,2,2,1.0
CVE-2021-40608,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2021-40608,mistralai-codestral-2508,2,1,0.5
CVE-2021-40608,moonshotai-kimi-k2:free,2,2,1.0
CVE-2021-40608,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2021-40608,openai-gpt-oss-20b:free,2,2,1.0
CVE-2021-40609,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-40609,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2021-40609,google-gemini-2.5-pro,1,0,0.0
CVE-2021-40609,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-40609,mistralai-codestral-2508,1,1,1.0
CVE-2021-40609,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-40609,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-40609,openai-gpt-oss-20b:free,1,0,0.0
CVE-2021-40944,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2021-40944,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2021-40944,google-gemini-2.5-pro,1,1,1.0
CVE-2021-40944,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-40944,mistralai-codestral-2508,1,1,1.0
CVE-2021-40944,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-40944,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-40944,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-41687,anthropic-claude-3.5-sonnet,4,2,0.5
CVE-2021-41687,deepseek-deepseek-r1-0528-qwen3-8b:free,4,2,0.5
CVE-2021-41687,google-gemini-2.5-pro,4,3,0.75
CVE-2021-41687,meta-llama-llama-3-70b-instruct,4,2,0.5
CVE-2021-41687,mistralai-codestral-2508,4,3,0.75
CVE-2021-41687,moonshotai-kimi-k2:free,4,2,0.5
CVE-2021-41687,nousresearch-deephermes-3-mistral-24b-preview,4,1,0.25
CVE-2021-41687,openai-gpt-oss-20b:free,4,3,0.75
CVE-2021-41689,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-41689,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2021-41689,google-gemini-2.5-pro,1,1,1.0
CVE-2021-41689,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-41689,mistralai-codestral-2508,1,1,1.0
CVE-2021-41689,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-41689,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-41689,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46485,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-46485,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46485,mistralai-codestral-2508,1,0,0.0
CVE-2021-46485,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46485,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-46485,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46487,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-46487,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46487,mistralai-codestral-2508,1,1,1.0
CVE-2021-46487,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46487,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2021-46487,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46488,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-46488,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46488,mistralai-codestral-2508,1,1,1.0
CVE-2021-46488,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46488,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-46488,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46492,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2021-46492,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46492,mistralai-codestral-2508,1,0,0.0
CVE-2021-46492,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46492,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2021-46492,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46494,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2021-46494,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46494,mistralai-codestral-2508,1,1,1.0
CVE-2021-46494,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46494,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-46494,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46495,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2021-46495,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2021-46495,mistralai-codestral-2508,1,1,1.0
CVE-2021-46495,moonshotai-kimi-k2:free,1,1,1.0
CVE-2021-46495,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2021-46495,openai-gpt-oss-20b:free,1,1,1.0
CVE-2021-46497,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2021-46497,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2021-46497,mistralai-codestral-2508,1,0,0.0
CVE-2021-46497,moonshotai-kimi-k2:free,1,0,0.0
CVE-2021-46497,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2021-46497,openai-gpt-oss-20b:free,1,0,0.0
CVE-2021-46498,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2021-46498,meta-llama-llama-3-70b-instruct,2,0,0.0
CVE-2021-46498,mistralai-codestral-2508,2,1,0.5
CVE-2021-46498,moonshotai-kimi-k2:free,2,1,0.5
CVE-2021-46498,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2021-46498,openai-gpt-oss-20b:free,2,2,1.0
CVE-2021-46499,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2021-46499,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2021-46499,mistralai-codestral-2508,2,2,1.0
CVE-2021-46499,moonshotai-kimi-k2:free,2,2,1.0
CVE-2021-46499,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2021-46499,openai-gpt-oss-20b:free,2,2,1.0
CVE-2021-46501,anthropic-claude-3.5-sonnet,7,5,0.7142857142857143
